a_1;i_1;a_2;i_2;a_3;i_3;a_4;i_4;a_5;i_5;a_6;i_6;a_7;i_7;a_8;i_8;a_9;i_9;a_10;i_10;a_11;i_11
0.89;0;0;0.1;1.204;0;0.698;0;0.576;0;0.925;0;0.227;0;0.593;0;0.716;0;0.209;0.1;0.035;0
0.908;0;0;0;1.204;0;0.698;0;0.576;0;0.925;0;0.244;0;0.593;0;0.716;0;0.227;0;0.035;0
0.908;0;0;0;1.204;0;0.716;0;0.576;0;0.925;0;0.279;0;0.593;0;0.716;0;0.227;0;0.035;0
0.925;0;0;0;1.204;0;0.716;0;0.576;0;0.942;0;0.297;0;0.611;0;0.716;0;0.227;0;0.035;0
0.942;0;0;0;1.204;0;0.733;0;0.593;0;0.942;0;0.314;0;0.611;0;0.733;0;0.227;0.1;0.035;0
0.96;0;0;0;1.222;0;0.733;0;0.593;0;0.942;0;0.332;0;0.628;0.1;0.733;0;0.227;0;0.035;0
0.96;0;0;0;1.222;0;0.75;0;0.593;0;0.942;0;0.349;0;0.628;0;0.75;0;0.227;0;0.035;0
0.977;0;0;0;1.222;0;0.75;0;0.593;0;0.942;0;0.367;0;0.628;0;0.75;0;0.227;0;0.035;0
0.995;0;0;0;1.222;0;0.768;0;0.593;0;0.96;0;0.367;0;0.646;0;0.75;0;0.227;0.1;0.052;0
1.012;0;0;0;1.239;0;0.785;0;0.593;0;0.96;0;0.384;0;0.646;0;0.768;0;0.227;0;0.052;0
1.03;0;0;0;1.239;0;0.785;0;0.593;0;0.96;0;0.384;0;0.663;0;0.768;0;0.227;0;0.07;0
1.047;0;0;0;1.239;0;0.785;0;0.593;0;0.96;0;0.401;0;0.663;0;0.785;0;0.227;0;0.07;0
1.065;0;0;0;1.257;0;0.803;0;0.611;0;0.96;0;0.401;0;0.681;0;0.785;0;0.227;0;0.087;0
1.082;0;0;0;1.257;0;0.803;0;0.611;0;0.96;0;0.419;0;0.681;0;0.803;0;0.227;0;0.122;0
1.082;0;0;0;1.274;0;0.82;0;0.611;0;0.977;0;0.436;0;0.681;0;0.803;0;0.227;0;0.14;0
1.1;0;0;0;1.274;0;0.82;0;0.628;0;0.977;0;0.436;0;0.698;0;0.82;0;0.227;0;0.157;0
1.117;-0.1;0.017;0;1.274;0;0.838;0;0.628;0;0.977;0;0.454;0;0.698;0;0.838;0;0.244;0;0.175;0
1.134;0;0.017;0;1.292;0;0.838;0;0.628;0;0.977;0;0.471;0;0.716;0;0.838;0;0.244;0;0.192;0
1.134;0;0.017;0;1.292;0;0.855;0;0.646;0;0.977;0;0.471;0;0.716;0;0.855;0;0.244;0;0.209;0
1.169;0;0.017;0;1.292;0;0.855;0;0.646;0;0.977;0;0.489;0;0.716;0;0.873;0;0.262;0;0.227;0.1
1.187;0;0.035;0;1.309;0;0.873;0;0.646;0;0.995;0;0.506;0;0.733;0.1;0.873;0;0.262;0;0.227;0.1
1.204;0;0.052;0;1.309;0;0.89;0;0.663;0;0.995;0;0.506;0;0.733;0;0.89;0;0.262;0;0.244;0
1.222;0;0.07;0;1.309;0;0.89;0;0.663;0;0.995;0;0.524;0;0.75;0.1;0.908;0.1;0.279;0.1;0.262;0.1
1.257;-0.1;0.105;0;1.326;0;0.908;0;0.663;0;0.995;0;0.541;0;0.75;0;0.908;0;0.279;0;0.262;0
1.274;0;0.122;0;1.326;0;0.908;0;0.681;0;0.995;0;0.559;0;0.768;0;0.925;0;0.279;0;0.279;0
1.309;0;0.157;0;1.344;0;0.925;0;0.681;0;1.012;0;0.576;0;0.768;0;0.942;0;0.279;0;0.279;0
1.326;0;0.192;0;1.361;0;0.942;0;0.681;0;1.012;0;0.576;0;0.785;0.1;0.942;0;0.279;0;0.279;0.1
1.344;0;0.227;0;1.361;0;0.942;0;0.698;0;1.012;0;0.593;0;0.803;0;0.96;0;0.279;0;0.279;0
1.361;0;0.244;0;1.361;0;0.96;0;0.698;0;1.012;0;0.611;0;0.82;0.1;0.977;0;0.279;0;0.279;0
1.379;0;0.279;0;1.379;0;0.977;0;0.698;0.1;1.012;0;0.628;0;0.82;0;0.995;0;0.262;0;0.279;0
1.396;0;0.297;0;1.379;0;0.977;0;0.698;0;1.012;0;0.646;0;0.838;0;1.012;0;0.262;0;0.297;0
1.414;0;0.314;0;1.396;0;0.995;0;0.716;0;1.03;0;0.646;0;0.855;0;1.012;0;0.244;0;0.297;0
1.431;0;0.332;0;1.396;0;1.012;0;0.716;0;1.03;0;0.663;0;0.855;0.1;1.03;0;0.244;0;0.297;0
1.449;0;0.332;0;1.414;0;1.03;0;0.733;0;1.03;0;0.681;0;0.873;0;1.047;0;0.244;0;0.297;0
1.466;0;0.349;0;1.414;0;1.03;0;0.733;0;1.03;0;0.698;0;0.873;0.1;1.047;0.1;0.227;0;0.297;0
1.484;-0.1;0.367;0;1.431;0;1.047;0;0.733;0;1.03;0;0.716;0;0.89;0;1.065;0;0.209;0.1;0.297;0
1.501;0;0.367;0;1.431;0;1.047;0;0.75;0;1.047;0;0.733;0;0.89;0;1.065;0;0.192;0.1;0.314;0
1.501;-0.1;0.384;0;1.431;0;1.065;0;0.75;0;1.047;0;0.75;0;0.908;0;1.082;0;0.192;0;0.314;0
1.518;0;0.384;0;1.449;0;1.082;0;0.75;0;1.047;0;0.768;0;0.908;0;1.082;0;0.192;0;0.314;0.1
1.518;0;0.384;0;1.449;0;1.082;0;0.75;0;1.047;0;0.785;0;0.925;0;1.1;0.1;0.192;0;0.314;0.1
1.536;0;0.401;0;1.466;0;1.1;0;0.768;0;1.065;0;0.803;0;0.925;0;1.1;0;0.192;0;0.314;0
1.536;0;0.401;0;1.466;0;1.1;0;0.768;0;1.065;0;0.82;0;0.942;0.1;1.1;0;0.192;0;0.332;0
1.553;0;0.401;0;1.484;0;1.117;0;0.768;0;1.082;0;0.838;0;0.942;0;1.117;0;0.192;0;0.332;0.1
1.571;0;0.401;0.1;1.484;0;1.134;0;0.768;0;1.082;0;0.855;0;0.96;0;1.134;0;0.192;0;0.332;0
1.571;0;0.419;0;1.484;0;1.152;0;0.785;0;1.082;0;0.873;0;0.96;0;1.134;0;0.192;0;0.349;0.1
1.588;-0.1;0.419;0;1.501;0;1.152;0;0.785;0;1.1;0;0.908;0;0.977;0.1;1.152;0;0.192;0;0.349;0
1.606;0;0.419;0;1.501;0;1.169;0;0.785;0;1.1;0;0.925;0;0.977;0.1;1.152;0;0.192;0;0.367;0
1.623;0;0.436;0;1.501;0;1.187;0;0.785;0;1.1;0;0.942;0;0.995;0;1.152;0;0.192;0;0.367;0
1.641;0;0.436;0;1.518;0;1.204;0;0.785;0;1.117;0;0.96;0;0.995;0;1.169;0.1;0.192;0.1;0.384;0
1.641;0;0.436;0;1.518;0;1.204;0;0.803;0;1.117;0;0.977;0;1.012;0.1;1.169;0;0.192;0;0.384;0
1.658;0;0.436;0;1.536;0;1.222;0;0.803;0;1.117;0;0.995;0.1;1.03;0;1.187;0;0.192;0;0.401;0
1.676;0;0.454;0;1.536;0;1.239;0;0.803;0;1.134;0;1.012;0;1.03;0;1.187;0;0.192;0;0.401;0
1.693;0;0.454;0;1.536;0;1.239;0;0.803;0;1.134;0;1.047;0;1.047;0;1.187;0;0.192;0;0.401;0
1.693;0;0.454;0;1.553;0;1.257;0;0.82;0;1.134;0;1.065;0;1.065;0;1.204;0;0.192;0;0.419;0.1
1.71;0;0.454;0;1.553;0;1.257;0;0.82;0;1.152;0;1.1;0.1;1.065;0;1.204;0;0.192;0;0.419;0
1.71;-0.1;0.454;0;1.553;0;1.257;0;0.82;0;1.152;0;1.117;0;1.082;0;1.204;0;0.192;0;0.436;0
1.728;0;0.454;0;1.571;0;1.274;0;0.838;0;1.152;0;1.134;0;1.082;0.1;1.222;0.1;0.192;0.1;0.436;0
1.745;0;0.454;0;1.571;0;1.274;0;0.838;0;1.169;0;1.169;0;1.082;0;1.222;0;0.192;0;0.454;0
1.745;0;0.454;0;1.571;0;1.274;0;0.838;0;1.169;0;1.187;0;1.1;0.1;1.222;0;0.192;0.1;0.454;0.1
1.763;0;0.454;0;1.588;0;1.292;0;0.838;0;1.187;-0.1;1.204;0;1.117;0.1;1.239;0;0.192;0;0.471;0
1.763;0;0.471;0;1.588;0;1.292;0;0.855;0;1.187;0;1.239;0;1.117;0.1;1.239;0;0.192;0;0.471;0
1.78;0;0.471;0;1.588;0;1.292;0;0.855;0;1.187;0;1.257;0.1;1.134;0;1.239;0;0.192;0.1;0.471;0
1.798;0;0.471;0;1.588;0;1.309;0;0.855;0;1.204;0;1.274;0;1.134;0;1.257;0;0.192;0;0.489;0
1.798;0;0.471;0;1.588;0;1.309;0;0.855;0;1.204;0;1.292;0;1.152;0;1.257;0;0.192;0;0.489;0.1
1.815;0;0.471;0;1.606;0;1.309;0;0.873;0;1.222;0;1.309;0;1.152;0;1.257;0;0.192;0;0.506;0.1
1.833;0;0.471;0;1.606;0;1.309;0;0.873;0;1.222;0;1.326;0;1.169;0;1.274;0;0.192;0;0.506;0
1.833;0;0.471;0;1.606;0;1.326;0;0.873;0;1.222;0;1.344;0.1;1.187;0;1.274;0;0.192;0;0.506;0.1
1.85;0;0.471;0;1.606;0;1.326;0;0.89;0;1.239;0;1.379;0;1.187;0;1.274;0;0.192;0;0.524;0
1.868;0;0.489;0;1.623;0;1.326;0;0.89;0;1.239;0;1.414;0;1.204;0;1.292;0;0.192;0;0.524;0
1.885;-0.1;0.489;0;1.623;0;1.326;0.1;0.89;0;1.257;0;1.431;0;1.204;0;1.292;0;0.192;0;0.541;0
1.885;0;0.489;0;1.623;0;1.326;0;0.89;0;1.257;0;1.449;0;1.222;0;1.292;0;0.192;0;0.541;0
1.902;0;0.489;0;1.623;0;1.344;0;0.908;0;1.257;0;1.484;0.1;1.222;0;1.309;0;0.192;0;0.541;0.1
1.92;0;0.489;0;1.641;0;1.344;0;0.908;0;1.274;0;1.501;0;1.239;0.1;1.309;0;0.192;0;0.559;0
1.937;0;0.489;0;1.641;0;1.344;0;0.908;0;1.274;0;1.501;0;1.257;0.1;1.326;0;0.209;0;0.559;0
1.937;0;0.489;0;1.641;0;1.344;0;0.908;0;1.274;0;1.518;0;1.257;0;1.326;0;0.209;0.1;0.559;0
1.955;0;0.489;0;1.641;0;1.344;0;0.908;0;1.292;0;1.518;0.1;1.274;0;1.344;0;0.244;0.1;0.559;0
1.972;0;0.489;0;1.658;0;1.361;0;0.908;0;1.292;0;1.536;0;1.292;0.1;1.344;0;0.262;0;0.576;0
1.972;0;0.489;0;1.658;0;1.361;0;0.908;0;1.292;0;1.553;0;1.292;0.1;1.344;0;0.297;0;0.576;0
1.99;0;0.506;0;1.658;0;1.361;0;0.908;0;1.309;0;1.553;0;1.309;0;1.361;0;0.332;0.1;0.576;0
1.99;0;0.506;0;1.658;0;1.361;0;0.925;0;1.309;0;1.571;0;1.326;0;1.361;0;0.349;0;0.593;0
2.007;0;0.506;0;1.676;0;1.361;0;0.925;0;1.309;0;1.571;0;1.326;0;1.379;0;0.401;0;0.593;0
2.025;0;0.506;0;1.676;0;1.361;0;0.925;0;1.326;0;1.588;0;1.344;0.1;1.379;0.1;0.436;0.1;0.593;0
2.042;0;0.506;0;1.676;0;1.379;0;0.925;0;1.326;0;1.588;0;1.344;0;1.379;0;0.471;0;0.593;0
2.042;0;0.506;0;1.676;0;1.379;0;0.942;0;1.326;0;1.606;0.1;1.361;0;1.396;0;0.506;0.1;0.611;0
2.059;0;0.506;0;1.693;0;1.379;0;0.942;0;1.344;0;1.606;0;1.361;0;1.396;0;0.541;0;0.611;0
2.077;0;0.524;0;1.693;0;1.379;0;0.942;0;1.344;0;1.606;0.1;1.379;0;1.396;0;0.576;0.1;0.611;0.1
2.094;0;0.524;0;1.693;0;1.379;0;0.942;0;1.344;0;1.623;0;1.379;0;1.414;0;0.593;0.1;0.611;0
2.112;0;0.524;0;1.693;0;1.379;0;0.942;0;1.361;0;1.623;0.1;1.396;0;1.414;0;0.628;0;0.628;0
2.112;-0.1;0.524;0;1.71;0;1.396;0;0.96;0;1.361;0;1.641;0;1.396;0;1.414;0;0.646;0;0.628;0.1
2.129;0;0.524;0;1.71;0;1.396;0;0.96;0;1.361;0;1.641;0.1;1.396;0;1.431;0;0.681;0;0.628;0.1
2.147;0;0.541;0;1.71;0;1.396;0.1;0.96;0;1.361;0;1.658;0;1.396;0;1.431;0;0.698;0;0.628;0.1
2.164;0;0.541;0;1.728;0;1.396;0;0.96;0;1.379;0;1.658;0.1;1.414;0;1.449;0;0.716;0;0.646;0
2.164;0;0.541;0;1.728;0;1.396;0;0.977;0;1.379;0;1.658;0.1;1.414;0;1.449;0.1;0.733;0.1;0.646;0
2.182;0;0.541;0;1.728;0;1.396;0;0.977;0;1.379;0;1.676;0;1.414;0;1.449;0;0.75;0;0.646;0
2.199;0;0.559;0;1.728;0;1.414;0;0.977;0;1.396;0;1.676;0;1.414;0;1.466;0;0.768;0.1;0.646;0
2.217;0;0.559;0;1.728;0;1.414;0;0.977;0;1.396;0;1.676;0;1.431;0;1.466;0;0.785;0;0.663;0
2.217;0;0.559;0;1.728;0;1.414;0;0.977;0;1.396;0;1.693;0;1.431;0;1.466;0.1;0.803;0.1;0.663;0
2.234;0;0.559;0;1.745;0;1.414;0;0.995;0;1.396;0;1.693;0.1;1.431;0.1;1.484;0.1;0.803;0;0.663;0
2.251;0;0.576;0;1.745;0;1.431;0;0.995;0;1.414;0;1.693;0;1.449;0;1.484;0;0.82;0;0.663;0
2.269;0;0.576;0;1.745;0;1.431;0;0.995;0;1.414;0;1.693;0;1.449;0;1.484;0;0.82;0.1;0.663;0
2.269;0;0.576;0;1.745;-0.1;1.431;0;0.995;0;1.414;0;1.71;0;1.466;0;1.501;0;0.838;0;0.663;0
2.286;0;0.593;0;1.763;0;1.431;0;1.012;0;1.431;0;1.71;0;1.466;0;1.501;0.1;0.838;0.1;0.681;0
2.286;0;0.593;0;1.763;-0.1;1.449;0;1.012;0;1.431;0;1.728;0;1.484;0;1.501;0;0.855;0.1;0.681;0.1
2.304;0;0.593;0;1.763;0;1.449;0;1.012;0;1.431;0;1.728;0.1;1.501;0.1;1.518;0.1;0.855;0.1;0.681;0.1
2.304;0;0.593;0;1.763;0;1.449;0;1.012;0;1.449;0;1.728;0;1.501;0.1;1.518;0;0.855;0.1;0.698;0
2.304;0;0.611;0;1.78;0;1.449;0;1.03;0;1.449;0;1.745;0.1;1.518;0;1.518;0;0.873;0;0.698;0
2.321;0;0.611;0;1.78;0;1.466;0;1.03;0;1.449;0;1.745;0;1.518;0.1;1.536;0.1;0.873;0;0.698;0.1
2.321;0;0.611;0;1.78;0;1.466;0;1.03;0;1.449;0;1.763;0;1.536;0.1;1.536;0;0.89;0;0.698;0.1
2.321;0;0.611;0;1.798;0;1.466;0;1.03;0;1.466;0;1.763;0.1;1.536;0.1;1.536;0;0.89;0;0.716;0
2.321;0;0.628;0;1.798;0;1.466;0;1.047;0;1.466;0;1.78;0;1.553;0;1.553;0;0.908;0;0.716;0
2.339;0;0.628;0;1.798;0;1.466;0;1.047;0;1.466;0;1.78;0;1.553;0.1;1.553;0.1;0.908;0.1;0.716;0
2.339;0;0.628;0;1.798;0;1.466;0;1.047;0.1;1.484;0;1.798;0.1;1.571;0.1;1.553;0;0.925;0;0.733;0
2.339;0;0.628;0;1.798;0;1.484;0.1;1.047;0;1.484;0;1.798;0;1.571;0.1;1.571;0;0.925;0;0.733;0
2.356;0;0.628;0;1.815;0;1.484;0;1.065;0;1.501;0;1.815;0;1.588;0;1.571;0.1;0.942;0;0.733;0
2.356;0;0.646;0;1.815;0;1.484;0;1.065;0;1.501;0;1.815;0.1;1.606;0;1.571;0;0.96;0;0.733;0
2.356;0;0.646;0;1.815;0;1.484;0;1.065;0;1.501;0;1.833;0;1.606;0.1;1.571;0;0.96;0;0.75;0
2.374;0;0.646;0;1.815;0;1.484;0;1.082;0;1.518;0;1.833;0.1;1.623;0.1;1.588;0;0.977;0;0.75;0
2.374;0;0.646;0;1.815;0;1.501;0;1.082;0;1.518;0;1.85;0;1.623;0;1.588;0;0.977;0;0.75;0
2.391;0;0.646;0;1.833;0;1.501;0;1.1;0;1.518;0;1.85;0.1;1.641;0;1.588;0.1;0.995;0;0.75;0
2.391;0;0.646;0;1.833;0;1.501;0;1.1;0;1.536;0;1.868;0;1.641;0.1;1.588;0;1.012;0;0.75;0
2.391;0;0.646;0;1.833;0;1.501;0;1.1;0;1.536;0;1.885;0.1;1.658;0.1;1.606;0;1.012;0.1;0.768;0
2.391;0;0.646;0;1.833;0;1.501;0;1.117;0;1.536;0;1.902;0;1.658;0.1;1.606;0;1.03;0.1;0.768;0.1
2.409;0;0.663;0;1.85;0;1.501;0;1.117;0;1.536;0;1.92;0;1.676;0.1;1.606;0.1;1.047;0.1;0.768;0.1
2.409;0;0.663;0;1.85;0;1.518;0;1.134;0;1.553;0;1.937;0;1.676;0;1.606;0.1;1.047;0.1;0.768;0.1
2.409;0;0.663;0;1.85;0;1.518;0;1.134;0;1.553;0;1.955;0;1.693;0.1;1.623;0;1.065;0;0.768;0.1
2.409;0;0.681;0;1.868;0;1.518;0;1.134;0;1.553;0;1.972;0.1;1.693;0;1.623;0;1.065;0.1;0.768;0.1
2.409;0;0.681;0;1.868;0;1.518;0;1.152;0;1.571;0;1.972;0.1;1.693;0.1;1.623;0;1.082;0.1;0.785;0.1
2.426;0;0.681;0;1.885;0;1.518;0;1.152;0;1.571;0;1.99;0.1;1.71;0.1;1.623;0.1;1.1;0;0.785;0
2.426;0;0.681;0;1.885;0;1.518;0;1.152;0;1.571;0;2.007;0.1;1.71;0;1.641;0;1.117;0.1;0.785;0
2.426;0;0.698;0;1.885;0;1.536;0;1.152;0;1.571;0;2.007;0;1.71;0.1;1.641;0.1;1.117;0.1;0.785;0
2.426;0;0.698;0;1.902;0;1.536;0;1.169;0;1.571;0;2.025;0;1.728;0;1.641;0;1.134;0.1;0.785;0
2.443;0;0.698;0;1.902;0;1.536;0;1.169;0;1.588;0;2.042;0.1;1.728;0;1.658;0;1.134;0.1;0.803;0
2.443;0;0.698;0;1.92;0;1.536;0;1.169;0;1.588;0;2.042;0.1;1.728;0;1.658;0.1;1.152;0;0.803;0.1
2.443;0;0.716;0;1.92;0;1.536;0;1.169;0;1.588;0;2.059;0.1;1.745;0.1;1.658;0;1.152;0.1;0.803;0
2.443;0;0.716;0;1.937;0;1.553;0;1.169;0;1.588;0;2.059;0;1.745;0;1.658;0;1.169;0.1;0.803;0.1
2.443;0;0.716;0;1.937;0;1.553;0;1.187;0;1.588;0;2.077;0.1;1.763;0;1.676;0;1.169;0;0.82;0.1
2.443;0;0.733;0;1.955;0;1.553;0;1.187;0;1.606;0;2.077;0;1.763;0;1.676;0.1;1.187;0;0.82;0
2.443;0;0.733;0;1.955;0;1.553;0;1.187;0;1.606;0;2.094;0.1;1.78;0.1;1.676;0.1;1.187;0.1;0.82;0
2.461;0;0.733;0;1.955;0;1.571;0;1.187;0;1.606;0;2.094;0;1.78;0.1;1.676;0.1;1.187;0;0.82;0
2.461;0;0.75;0;1.955;0;1.571;0;1.204;0;1.606;0;2.094;0.1;1.798;0;1.676;0.1;1.204;0.1;0.82;0
2.461;0;0.75;0;1.972;0;1.571;0;1.204;0;1.606;0;2.112;0;1.798;0.1;1.693;0.1;1.204;0.1;0.838;0
2.461;0;0.768;0;1.972;0;1.571;0;1.204;0;1.623;0;2.112;0.1;1.815;0.1;1.693;0;1.222;0;0.838;0.1
2.461;0;0.768;0;1.972;0;1.588;0;1.204;0;1.623;0;2.112;0;1.833;0.1;1.693;0;1.222;0.1;0.838;0.1
2.461;0;0.768;0;1.99;0;1.588;0;1.204;0;1.623;0;2.129;0.1;1.833;0.1;1.71;0;1.239;0.1;0.855;0.1
2.461;0;0.785;0;1.99;0;1.588;0;1.204;0;1.623;0;2.129;0;1.85;0;1.71;0.1;1.239;0.1;0.855;0.1
2.461;0;0.785;0;2.007;0;1.606;0;1.222;0;1.641;0;2.129;0.1;1.85;0.1;1.71;0.1;1.257;0.1;0.855;0
2.478;0;0.803;0;2.007;0;1.606;0;1.222;0;1.641;0;2.129;0.1;1.868;0.1;1.71;0;1.257;0.1;0.855;0
2.478;0;0.803;0;2.025;0;1.606;0;1.222;0;1.641;0;2.147;0.1;1.885;0.1;1.728;0.1;1.274;0;0.873;0
2.478;0;0.803;0;2.025;0;1.606;0;1.222;0;1.641;0;2.147;0.1;1.885;0;1.728;0;1.274;0.1;0.873;0
2.478;0;0.82;0;2.042;0;1.606;0;1.222;0;1.658;0;2.147;0;1.902;0.1;1.728;0;1.274;0.1;0.873;0
2.478;0;0.82;0;2.042;0;1.606;0;1.222;0;1.658;0;2.164;0.1;1.92;0;1.728;0;1.292;0;0.873;0
2.478;0;0.82;0;2.042;0;1.623;0;1.222;0;1.658;0;2.164;0;1.92;0.1;1.745;0.1;1.292;0;0.89;0
2.496;0;0.82;0;2.059;0;1.623;0;1.222;0;1.658;0;2.164;0.1;1.937;0.1;1.745;0;1.292;0.1;0.89;0.1
2.496;0;0.838;0;2.059;0;1.623;0;1.239;0;1.676;0;2.164;0.1;1.955;0;1.745;0;1.309;0;0.89;0
2.496;0;0.838;0;2.077;0;1.623;0;1.239;0;1.676;0;2.182;0.1;1.955;0.1;1.763;0;1.309;0.1;0.89;0.1
2.513;0;0.838;0;2.077;0;1.623;0;1.239;0;1.676;0;2.182;0.1;1.972;0;1.763;0;1.326;0;0.908;0
2.513;0;0.838;0;2.077;0;1.623;0;1.239;0;1.676;0;2.182;0;1.972;0;1.763;0.1;1.326;0.1;0.908;0
2.513;0;0.838;0;2.094;0;1.641;0;1.257;0;1.693;0;2.182;0.1;1.99;0.1;1.78;0;1.344;0.1;0.908;0
2.513;0;0.855;0;2.094;0;1.641;0;1.257;0;1.693;0;2.199;0.1;1.99;0.1;1.78;0.1;1.344;0;0.908;0
2.513;0;0.855;0;2.112;0;1.641;0;1.257;0;1.693;0;2.199;0;2.007;0.1;1.78;0.1;1.344;0;0.925;0
2.531;0;0.855;0.1;2.112;0;1.641;0;1.274;0;1.693;0;2.199;0.1;2.007;0.1;1.798;0;1.361;0.1;0.925;0
2.531;0;0.855;0;2.112;0;1.641;0;1.274;0;1.71;0;2.199;0;2.025;0;1.798;0;1.361;0.1;0.925;0.1
2.531;0;0.855;0;2.129;0;1.658;0;1.274;0;1.71;0;2.217;0.1;2.042;0.1;1.798;0;1.379;0;0.925;0
2.531;0;0.855;0;2.129;0;1.658;0;1.292;0;1.71;0;2.217;0;2.042;0.1;1.798;0.1;1.379;0.1;0.942;0
2.531;0;0.855;0;2.129;0;1.658;0;1.292;0;1.71;0;2.217;0.1;2.059;0.1;1.798;0;1.379;0;0.942;0.1
2.531;0;0.873;0;2.147;0;1.658;0;1.309;0;1.728;0;2.217;0.1;2.059;0.1;1.815;0;1.396;0.1;0.942;0
2.548;0;0.873;0;2.147;0;1.658;0;1.309;0;1.728;0.1;2.234;0.1;2.077;0;1.815;0;1.396;0.1;0.942;0
2.548;0;0.873;0;2.147;0;1.658;0;1.326;0;1.728;0;2.234;0.1;2.077;0.1;1.815;0;1.414;0.1;0.942;0
2.548;0;0.873;0;2.164;0;1.658;0;1.326;0;1.745;0;2.234;0.1;2.094;0.1;1.815;0;1.414;0.1;0.96;0
2.548;0;0.873;0;2.164;0;1.676;0;1.344;0;1.745;0;2.234;0.1;2.112;0.1;1.833;0.1;1.431;0;0.96;0
2.548;0;0.873;0;2.164;0;1.676;0;1.344;0;1.745;0;2.251;0.1;2.112;0.1;1.833;0;1.431;0.1;0.96;0.1
2.566;0;0.89;0;2.182;0;1.676;0.1;1.361;0;1.745;0;2.251;0.1;2.129;0.1;1.833;0;1.431;0.1;0.96;0.1
2.566;0;0.89;0;2.182;0;1.676;0;1.361;0;1.763;0;2.251;0;2.129;0.1;1.833;0;1.449;0;0.96;0
2.566;0;0.89;0;2.182;0;1.676;0;1.379;0;1.763;0;2.269;0.1;2.147;0.1;1.85;0.1;1.449;0.1;0.977;0
2.566;0;0.89;0;2.199;0;1.676;0;1.379;0;1.763;0;2.269;0.1;2.164;0.1;1.85;0;1.449;0.1;0.977;0
2.566;0;0.89;0;2.199;0;1.693;0;1.396;0;1.78;0;2.269;0.1;2.164;0;1.85;0;1.466;0;0.977;0
2.583;0;0.89;0;2.199;0;1.693;0.1;1.396;0;1.78;0;2.286;0.1;2.182;0.1;1.85;0;1.466;0.1;0.977;0.1
2.583;0;0.908;0;2.199;0;1.693;0;1.414;0;1.78;0;2.286;0;2.182;0.1;1.85;0.1;1.466;0.1;0.995;0.1
2.583;0;0.908;0;2.217;0;1.693;0;1.431;0;1.798;0;2.286;0.1;2.182;0.1;1.85;0;1.484;0.1;0.995;0.1
2.583;0;0.908;0;2.217;0;1.71;0;1.431;0;1.798;0;2.304;0;2.199;0.1;1.868;0.1;1.484;0.1;0.995;0.1
2.583;0;0.925;0;2.217;0;1.71;0;1.449;0.1;1.798;0;2.304;0.1;2.199;0.1;1.868;0;1.484;0;1.012;0.1
2.583;0;0.925;0;2.217;0;1.71;0;1.449;0;1.798;0;2.304;0.1;2.217;0.1;1.868;0;1.484;0;1.012;0.1
2.583;0;0.925;0;2.234;0;1.71;0;1.466;0;1.815;0;2.321;0.1;2.217;0.1;1.868;0;1.501;0.1;1.012;0.1
2.601;0;0.942;0;2.234;0;1.728;0;1.466;0;1.815;0;2.321;0;2.234;0.1;1.885;0.1;1.501;0.1;1.03;0.1
2.601;0;0.942;0;2.234;0;1.728;0;1.484;0;1.815;0;2.321;0.1;2.234;0.1;1.885;0;1.501;0.1;1.03;0.1
2.601;0;0.942;0;2.251;0;1.728;0;1.501;0;1.833;0;2.339;0.1;2.251;0.1;1.885;0.1;1.518;0.1;1.047;0.1
2.601;0;0.96;0;2.251;0;1.745;0;1.501;0;1.833;0;2.339;0.1;2.251;0.1;1.885;0.1;1.518;0.1;1.047;0
2.601;0;0.96;0;2.251;0;1.745;0;1.518;0;1.833;0;2.339;0.1;2.251;0.1;1.885;0.1;1.518;0.1;1.047;0
2.601;0;0.977;0;2.269;0;1.745;0;1.518;0;1.833;0;2.339;0.1;2.269;0.1;1.885;0;1.518;0;1.065;0
2.618;0;0.977;0;2.269;0;1.745;0;1.536;0;1.85;0;2.356;0.1;2.269;0.1;1.885;0;1.536;0.1;1.065;0.1
2.618;0;0.995;0;2.269;0;1.763;0.1;1.536;0;1.85;0;2.356;0.1;2.286;0.1;1.902;0;1.536;0.1;1.082;0
2.618;0;0.995;0;2.286;0;1.763;0;1.553;0;1.85;0;2.356;0.1;2.286;0;1.902;0;1.553;0.1;1.082;0
2.618;0;1.012;0;2.286;0;1.763;0;1.571;0;1.85;0;2.356;0.1;2.304;0.1;1.902;0.1;1.553;0.1;1.1;0.1
2.618;0;1.012;0;2.304;0;1.763;0;1.571;0;1.85;0;2.374;0.1;2.304;0.1;1.902;0.1;1.553;0.1;1.1;0.1
2.618;0;1.012;0;2.304;0;1.763;0;1.588;0;1.868;0;2.374;0;2.304;0.1;1.902;0.1;1.571;0.1;1.117;0.1
2.635;0;1.03;0;2.304;0;1.78;0;1.588;0;1.868;0.1;2.374;0.1;2.321;0.1;1.902;0;1.571;0.1;1.134;0
2.635;0;1.03;0;2.321;0;1.78;0;1.606;0;1.868;0;2.374;0.1;2.321;0.1;1.902;0;1.588;0;1.134;0.1
2.635;0;1.03;0;2.321;0;1.78;0;1.606;0;1.868;0;2.391;0;2.321;0.1;1.902;0.1;1.588;0.1;1.134;0
2.635;0;1.047;0;2.339;0;1.78;0;1.606;0;1.868;0;2.391;0.1;2.339;0;1.902;0;1.606;0.1;1.152;0.1
